merchant_id,timestamp,createdAt,cuisines_additional,priceRange
c7f99cb3-4142-4457-aa69-90b40b8ce27a,1601279389784,2020-09-28 07:33:31 UTC,"[""Enoteca""]",1
1f86e567-5106-4dc7-97c7-288a713a7040,1601292757600,2014-01-03 17:03:31 UTC,"[""East African"",""South African"",""North African""]",2
1f86e567-5106-4dc7-97c7-288a713a7040,1598440574163,2014-01-03 17:03:31 UTC,"[""East African"",""South African"",""North African""]",2
e8291b30-4b3d-4249-b88b-df00ed0575ff,1598609042112,2020-07-23 09:11:09 UTC,"[""Contemporary"",""International""]",2
aed8c2fb-1c83-4d1a-9308-0b44e674f2e9,1598361518021,2016-09-23 12:00:55 UTC,"[""European""]",2
506a58cd-874d-494a-a7be-356cbcbbab04,1598866049136,2020-08-31 08:52:05 UTC,"[""Fish"",""Pizza""]",1
bdbfe87e-7395-45e4-bffd-5af86e730d79,1598607129290,2016-11-04 00:49:07 UTC,"[""Asian"",""Sushi""]",2
506a58cd-874d-494a-a7be-356cbcbbab04,1598866542188,2020-08-31 08:52:05 UTC,"[""Fish"",""Pizza""]",1
aed8c2fb-1c83-4d1a-9308-0b44e674f2e9,1598607323433,2016-09-23 12:00:55 UTC,"[""European""]",2
aed8c2fb-1c83-4d1a-9308-0b44e674f2e9,1599566308259,2016-09-23 12:00:55 UTC,"[""European""]",2
aed8c2fb-1c83-4d1a-9308-0b44e674f2e9,1599375630954,2016-09-23 12:00:55 UTC,"[""European""]",2
de02b826-9b0f-44b8-b1a2-c6a2c3f5721b,1599415237688,2016-08-25 09:08:27 UTC,"[""Steak"",""European""]",2
aa3c0f94-fd78-48de-92cb-2cf6064aad75,1602154882280,2020-10-07 07:28:59 UTC,"[""Eat & Drink"",""European""]",1
de02b826-9b0f-44b8-b1a2-c6a2c3f5721b,1602140425999,2016-08-25 09:08:27 UTC,"[""Steak"",""European""]",2
b2f5ea0b-2302-4260-802b-ca8dc936e37d,1600095720966,2020-09-14 15:01:33 UTC,"[""Vegetarian"",""Turkish"",""Vegan""]",1
b2f5ea0b-2302-4260-802b-ca8dc936e37d,1600096781883,2020-09-14 15:01:33 UTC,"[""Vegetarian"",""Turkish"",""Vegan""]",1
cc993de8-57bf-4d80-a4cb-341aa822f02e,1600093078224,2020-09-14 13:08:36 UTC,"[""Asian"",""Vegetarian"",""Japanese""]",2
cc993de8-57bf-4d80-a4cb-341aa822f02e,1600092216254,2020-09-14 13:08:36 UTC,"[""Asian"",""Vegetarian"",""Japanese""]",1
3f66a1bf-5e0c-41a6-bff4-5ad7c0c83457,1600442487279,2014-11-21 10:52:39 UTC,[],2
b2f5ea0b-2302-4260-802b-ca8dc936e37d,1600429453676,2020-09-14 15:01:33 UTC,"[""Vegetarian"",""Turkish"",""Vegan""]",1
4728fe6b-fa70-4ea5-bd3c-926d0c803097,1601976280853,2018-08-16 12:34:51 UTC,"[""Mediterranean"",""European""]",2
4728fe6b-fa70-4ea5-bd3c-926d0c803097,1601976233328,2018-08-16 12:34:51 UTC,"[""Mediterranean"",""European""]",2
4728fe6b-fa70-4ea5-bd3c-926d0c803097,1601995053542,2018-08-16 12:34:51 UTC,"[""Mediterranean"",""European""]",2
4728fe6b-fa70-4ea5-bd3c-926d0c803097,1601987069611,2018-08-16 12:34:51 UTC,"[""Mediterranean"",""European""]",2
bdbfe87e-7395-45e4-bffd-5af86e730d79,1601892055694,2016-11-04 00:49:07 UTC,"[""Asian"",""Sushi""]",2
aa3c0f94-fd78-48de-92cb-2cf6064aad75,1602074213303,2020-10-07 07:28:59 UTC,[],1
bdbfe87e-7395-45e4-bffd-5af86e730d79,1601128851730,2016-11-04 00:49:07 UTC,"[""Asian"",""Sushi""]",2
de02b826-9b0f-44b8-b1a2-c6a2c3f5721b,1600676242951,2016-08-25 09:08:27 UTC,"[""Steak"",""European""]",2
495e699b-e350-4c19-b260-8f95fc97e6c9,1599207129199,2020-09-04 07:57:39 UTC,"[""Italian"",""Drinks""]",0
495e699b-e350-4c19-b260-8f95fc97e6c9,1599207078379,2020-09-04 07:57:39 UTC,"[""Italian"",""Drinks""]",0
4728fe6b-fa70-4ea5-bd3c-926d0c803097,1600854819960,2018-08-16 12:34:51 UTC,"[""Mediterranean"",""European""]",2
bdbfe87e-7395-45e4-bffd-5af86e730d79,1600855233147,2016-11-04 00:49:07 UTC,"[""Asian"",""Sushi""]",2
aed8c2fb-1c83-4d1a-9308-0b44e674f2e9,1601517680916,2016-09-23 12:00:55 UTC,"[""European""]",2
aed8c2fb-1c83-4d1a-9308-0b44e674f2e9,1601545997107,2016-09-23 12:00:55 UTC,"[""European""]",2
e8291b30-4b3d-4249-b88b-df00ed0575ff,1598693273927,2020-07-23 09:11:09 UTC,"[""Contemporary"",""International""]",2
c7f99cb3-4142-4457-aa69-90b40b8ce27a,1601279388315,2020-09-28 07:33:31 UTC,"[""Enoteca""]",1
99663938-cd2b-441b-a8ec-cf0e3c709860,1601299894695,2020-09-14 13:35:20 UTC,"[""Pizza""]",0
b2f5ea0b-2302-4260-802b-ca8dc936e37d,1601306685279,2020-09-14 15:01:33 UTC,"[""Vegetarian"",""Turkish"",""Vegan""]",1
506a58cd-874d-494a-a7be-356cbcbbab04,1599568519417,2020-08-31 08:52:05 UTC,"[""Fish"",""Pizza""]",1
67f168ca-d08b-439c-951d-134ec6226cdf,1598409821669,2019-06-25 09:16:10 UTC,"[""Asian"",""International"",""Fusion""]",1
bdbfe87e-7395-45e4-bffd-5af86e730d79,1597631398135,2016-11-04 00:49:07 UTC,"[""Asian"",""Sushi""]",2
1f86e567-5106-4dc7-97c7-288a713a7040,1598440457630,2014-01-03 17:03:31 UTC,"[""East African"",""South African"",""North African""]",2
1f86e567-5106-4dc7-97c7-288a713a7040,1598440512807,2014-01-03 17:03:31 UTC,"[""East African"",""South African"",""North African""]",2
bdbfe87e-7395-45e4-bffd-5af86e730d79,1598142874931,2016-11-04 00:49:07 UTC,"[""Asian"",""Sushi""]",2
4728fe6b-fa70-4ea5-bd3c-926d0c803097,1599567123194,2018-08-16 12:34:51 UTC,"[""Mediterranean"",""European""]",2
bdbfe87e-7395-45e4-bffd-5af86e730d79,1599566628315,2016-11-04 00:49:07 UTC,"[""Asian"",""Sushi""]",2
aa3c0f94-fd78-48de-92cb-2cf6064aad75,1602172152802,2020-10-07 07:28:59 UTC,"[""Eat & Drink"",""European""]",1
e8291b30-4b3d-4249-b88b-df00ed0575ff,1602167913771,2020-07-23 09:11:09 UTC,"[""Contemporary"",""International""]",2
aed8c2fb-1c83-4d1a-9308-0b44e674f2e9,1599289227709,2016-09-23 12:00:55 UTC,"[""European""]",2
e8291b30-4b3d-4249-b88b-df00ed0575ff,1600250031560,2020-07-23 09:11:09 UTC,"[""Contemporary"",""International""]",2
1f86e567-5106-4dc7-97c7-288a713a7040,1600186089448,2014-01-03 17:03:31 UTC,"[""East African"",""South African"",""North African""]",2
99663938-cd2b-441b-a8ec-cf0e3c709860,1600345206983,2020-09-14 13:35:20 UTC,"[""Pizza""]",0
99663938-cd2b-441b-a8ec-cf0e3c709860,1600090612461,2020-09-14 13:35:20 UTC,"[""Pizza""]",0
b2f5ea0b-2302-4260-802b-ca8dc936e37d,1600095844967,2020-09-14 15:01:33 UTC,"[""Vegetarian"",""Turkish"",""Vegan""]",1
b2f5ea0b-2302-4260-802b-ca8dc936e37d,1600095823476,2020-09-14 15:01:33 UTC,"[""Vegetarian"",""Turkish"",""Vegan""]",1
cc993de8-57bf-4d80-a4cb-341aa822f02e,1600089602778,2020-09-14 13:08:36 UTC,"[""Asian"",""Vegetarian"",""Japanese""]",1
cc993de8-57bf-4d80-a4cb-341aa822f02e,1600093082023,2020-09-14 13:08:36 UTC,"[""Asian"",""Vegetarian"",""Japanese""]",2
cc993de8-57bf-4d80-a4cb-341aa822f02e,1600093080541,2020-09-14 13:08:36 UTC,"[""Asian"",""Vegetarian"",""Japanese""]",2
b2f5ea0b-2302-4260-802b-ca8dc936e37d,1600433743430,2020-09-14 15:01:33 UTC,"[""Vegetarian"",""Turkish"",""Vegan""]",1
b2f5ea0b-2302-4260-802b-ca8dc936e37d,1600429453062,2020-09-14 15:01:33 UTC,"[""Vegetarian"",""Turkish"",""Vegan""]",1
4728fe6b-fa70-4ea5-bd3c-926d0c803097,1601994654011,2018-08-16 12:34:51 UTC,"[""Mediterranean"",""European""]",2
aa3c0f94-fd78-48de-92cb-2cf6064aad75,1602074184605,2020-10-07 07:28:59 UTC,[],1
495e699b-e350-4c19-b260-8f95fc97e6c9,1599207075659,2020-09-04 07:57:39 UTC,"[""Italian"",""Drinks""]",0
495e699b-e350-4c19-b260-8f95fc97e6c9,1599207076360,2020-09-04 07:57:39 UTC,"[""Italian"",""Drinks""]",0
3f66a1bf-5e0c-41a6-bff4-5ad7c0c83457,1600889029023,2014-11-21 10:52:39 UTC,"[""European"",""Vegetarian""]",1
495e699b-e350-4c19-b260-8f95fc97e6c9,1599635835139,2020-09-04 07:57:39 UTC,"[""Italian"",""Drinks""]",0
bdbfe87e-7395-45e4-bffd-5af86e730d79,1601038835394,2016-11-04 00:49:07 UTC,"[""Asian"",""Sushi""]",2
c7f99cb3-4142-4457-aa69-90b40b8ce27a,1601279390176,2020-09-28 07:33:31 UTC,"[""Enoteca""]",1
c7f99cb3-4142-4457-aa69-90b40b8ce27a,1601279390663,2020-09-28 07:33:31 UTC,"[""Enoteca""]",1
c7f99cb3-4142-4457-aa69-90b40b8ce27a,1601278415707,2020-09-28 07:33:31 UTC,"[""Enoteca""]",1
3f66a1bf-5e0c-41a6-bff4-5ad7c0c83457,1601287275599,2014-11-21 10:52:39 UTC,"[""European"",""Vegetarian""]",1
506a58cd-874d-494a-a7be-356cbcbbab04,1598865482910,2020-08-31 08:52:05 UTC,"[""Fish"",""Pizza""]",1
506a58cd-874d-494a-a7be-356cbcbbab04,1598865498967,2020-08-31 08:52:05 UTC,"[""Fish"",""Pizza""]",1
1f86e567-5106-4dc7-97c7-288a713a7040,1598440567669,2014-01-03 17:03:31 UTC,"[""East African"",""South African"",""North African""]",2
506a58cd-874d-494a-a7be-356cbcbbab04,1598866049263,2020-08-31 08:52:05 UTC,"[""Fish"",""Pizza""]",1
506a58cd-874d-494a-a7be-356cbcbbab04,1598866123217,2020-08-31 08:52:05 UTC,"[""Fish"",""Pizza""]",1
3f66a1bf-5e0c-41a6-bff4-5ad7c0c83457,1598606508429,2014-11-21 10:52:39 UTC,[],2
e8291b30-4b3d-4249-b88b-df00ed0575ff,1599567878390,2020-07-23 09:11:09 UTC,"[""Contemporary"",""International""]",2
1f86e567-5106-4dc7-97c7-288a713a7040,1599565790898,2014-01-03 17:03:31 UTC,"[""East African"",""South African"",""North African""]",2
aa3c0f94-fd78-48de-92cb-2cf6064aad75,1602240177604,2020-10-07 07:28:59 UTC,"[""Eat & Drink"",""European""]",1
aa3c0f94-fd78-48de-92cb-2cf6064aad75,1602161006152,2020-10-07 07:28:59 UTC,"[""Eat & Drink"",""European""]",1
